Experimento,Nº Usuários,Unidade ID,Data/Hora Início,Status Execução,Duração (ms),Conexões ativas,Nº blocos lidos do disco,Nº blocos lidos da cache,Nº Arq. Temp.,Tamanho Arq. Temp.,I/O Read,I/O Write,Taxa de uso da cache
Exp_01, 5, 18006, 2025-02-13T11:24:02.934212, SUCCESS, 2807, 13, 90379, 8720089, 96, 6299107328, 0.0, 0.0, 98.9741861612799683
Exp_01, 5, 18007, 2025-02-13T11:24:04.046957, SUCCESS, 2324, 13, 90379, 8810929, 97, 6364684288, 0.0, 0.0, 98.9846548394910051
Exp_01, 5, 18008, 2025-02-13T11:24:04.132782, SUCCESS, 2766, 14, 90379, 8901101, 98, 6431334400, 0.0, 0.0, 98.9948373348992602
Exp_01, 5, 18006, 2025-02-13T11:24:05.140834, SUCCESS, 2309, 13, 90379, 8991941, 99, 6497198080, 0.0, 0.0, 99.0048908208475368
Exp_01, 5, 18007, 2025-02-13T11:24:05.665800, SUCCESS, 3031, 12, 90379, 9173621, 101, 6628851712, 0.0, 0.0, 99.0244063039723661
Exp_01, 5, 18008, 2025-02-13T11:24:05.744260, SUCCESS, 2993, 14, 90379, 9173621, 101, 6628851712, 0.0, 0.0, 99.0244063039723661
Exp_01, 5, 18006, 2025-02-13T11:24:06.374272, SUCCESS, 2557, 13, 90379, 9264461, 102, 6694395904, 0.0, 0.0, 99.0338797884303740
Exp_01, 5, 18007, 2025-02-13T11:24:06.901349, SUCCESS, 3148, 14, 90379, 9354633, 103, 6761046016, 0.0, 0.0, 99.0431033862106263
Exp_01, 5, 18008, 2025-02-13T11:24:07.452689, SUCCESS, 2672, 13, 90379, 9445473, 104, 6826582016, 0.0, 0.0, 99.0522189312501914
Exp_01, 5, 18006, 2025-02-13T11:24:08.700990, SUCCESS, 2330, 12, 90379, 9536981, 105, 6891814912, 0.0, 0.0, 99.0612275847168902
Exp_01, 5, 18008, 2025-02-13T11:24:08.933918, SUCCESS, 2664, 13, 90379, 9627821, 106, 6957629440, 0.0, 0.0, 99.0700026753925624
Exp_01, 5, 18007, 2025-02-13T11:24:08.749385, SUCCESS, 2968, 14, 90379, 9717993, 107, 7024279552, 0.0, 0.0, 99.0785524855704902
Exp_01, 5, 18007, 2025-02-13T11:24:10.127820, SUCCESS, 2407, 13, 90379, 9808833, 108, 7089848320, 0.0, 0.0, 99.0870081376174184
Exp_01, 5, 18006, 2025-02-13T11:24:10.054120, SUCCESS, 2818, 13, 90379, 9933063, 109, 7156498432, 0.0, 0.0, 99.0983237095600493
Exp_01, 5, 18008, 2025-02-13T11:24:11.034846, SUCCESS, 2152, 13, 90379, 9990513, 110, 7221682176, 0.0, 0.0, 99.1034622729813989
Exp_01, 5, 18006, 2025-02-13T11:24:11.601700, SUCCESS, 2254, 13, 90379, 10081353, 111, 7287234560, 0.0, 0.0, 99.1114689219102509
Exp_01, 5, 18007, 2025-02-13T11:24:11.720435, SUCCESS, 2775, 14, 90379, 10171525, 112, 7353884672, 0.0, 0.0, 99.1192765007351462
Exp_01, 5, 18008, 2025-02-13T11:24:12.537716, SUCCESS, 2195, 13, 90379, 10262365, 113, 7419535360, 0.0, 0.0, 99.1270043961291808
Exp_01, 5, 18006, 2025-02-13T11:24:12.875364, SUCCESS, 2562, 13, 90379, 10353205, 114, 7485235200, 0.0, 0.0, 99.1345978545296327
Exp_01, 5, 18007, 2025-02-13T11:24:13.189724, SUCCESS, 2343, 13, 90379, 10444045, 115, 7551082496, 0.0, 0.0, 99.1420603537507129
Exp_01, 5, 18008, 2025-02-13T11:24:13.861614, SUCCESS, 2166, 13, 90379, 10534885, 116, 7616741376, 0.0, 0.0, 99.1493952526732512
Exp_01, 5, 18007, 2025-02-13T11:24:14.734828, SUCCESS, 2222, 13, 90379, 10625725, 117, 7682301952, 0.0, 0.0, 99.1566057962856650
Exp_01, 5, 18006, 2025-02-13T11:24:14.500973, SUCCESS, 2788, 13, 90379, 10715897, 118, 7748952064, 0.0, 0.0, 99.1636434235068584
Exp_01, 5, 18008, 2025-02-13T11:24:15.441185, SUCCESS, 2223, 12, 90379, 10806737, 119, 7814537216, 0.0, 0.0, 99.1706154178775375
Exp_01, 5, 18006, 2025-02-13T11:24:15.535239, SUCCESS, 2481, 11, 90379, 10897577, 120, 7880409088, 0.0, 0.0, 99.1774721340347559
Exp_01, 5, 18007, 2025-02-13T11:24:16.031062, SUCCESS, 2168, 10, 90379, 10988417, 121, 7946027008, 0.0, 0.0, 99.1842164076312986
Exp_01, 8, 18007, 2025-02-13T11:24:23.211034, SUCCESS, 1310, 11, 90379, 11079925, 122, 8011251712, 0.0, 0.0, 99.1908993703304762
Exp_01, 8, 18008, 2025-02-13T11:24:24.356284, SUCCESS, 1615, 10, 90379, 11202607, 123, 8076713984, 0.0, 0.0, 99.1996890813465987
Exp_01, 8, 18006, 2025-02-13T11:24:24.524079, SUCCESS, 1602, 11, 90379, 11262864, 124, 8141979648, 0.0, 0.0, 99.2039367077759192
Exp_01, 8, 18007, 2025-02-13T11:24:25.499060, SUCCESS, 3169, 10, 90379, 11474925, 126, 8274083840, 0.0, 0.0, 99.2185332957957698
Exp_01, 8, 18006, 2025-02-13T11:24:26.129481, SUCCESS, 2597, 11, 90379, 11535755, 127, 8339267584, 0.0, 0.0, 99.2226220685225200
Exp_01, 8, 18008, 2025-02-13T11:24:25.975365, SUCCESS, 2839, 13, 90379, 11535755, 127, 8339267584, 0.0, 0.0, 99.2226220685225200
Exp_01, 8, 18007, 2025-02-13T11:24:26.647554, SUCCESS, 3091, 13, 90379, 11625927, 128, 8405917696, 0.0, 0.0, 99.2286049886372036
Exp_01, 8, 18007, 2025-02-13T11:24:28.734412, SUCCESS, 3160, 11, 90379, 11867133, 130, 8537980928, 0.0, 0.0, 99.2441655086777249
Exp_01, 8, 18008, 2025-02-13T11:24:27.790032, SUCCESS, 4227, 13, 90379, 11902789, 131, 8603557888, 0.0, 0.0, 99.2464126242540753
Exp_01, 8, 18006, 2025-02-13T11:24:28.672475, SUCCESS, 3545, 13, 90379, 11902789, 131, 8603557888, 0.0, 0.0, 99.2464126242540753
Exp_01, 8, 18008, 2025-02-13T11:24:28.826600, SUCCESS, 4279, 13, 90379, 11992884, 132, 8670208000, 0.0, 0.0, 99.2520315083765039
Exp_01, 8, 18006, 2025-02-13T11:24:28.934002, SUCCESS, 4536, 13, 90379, 12086884, 133, 8736858112, 0.0, 0.0, 99.2578053048538083
Exp_01, 8, 18007, 2025-02-13T11:24:29.744129, SUCCESS, 4250, 13, 90379, 12177056, 134, 8803508224, 0.0, 0.0, 99.2632608202122123
Exp_01, 8, 18008, 2025-02-13T11:24:30.073666, SUCCESS, 4474, 10, 90379, 12361822, 135, 8870158336, 0.0, 0.0, 99.2741925704540105
Exp_01, 8, 18006, 2025-02-13T11:24:31.209399, SUCCESS, 3777, 12, 90379, 12396835, 136, 8935366656, 0.0, 0.0, 99.2762276677567951
Exp_01, 8, 18007, 2025-02-13T11:24:31.900136, SUCCESS, 3380, 12, 90379, 12457823, 137, 9000681472, 0.0, 0.0, 99.2797454169131163
Exp_01, 8, 18006, 2025-02-13T11:24:32.223372, SUCCESS, 3776, 13, 90379, 12638390, 139, 9133981696, 0.0, 0.0, 99.2899627607351504
Exp_01, 8, 18008, 2025-02-13T11:24:32.030924, SUCCESS, 3971, 13, 90379, 12638390, 139, 9133981696, 0.0, 0.0, 99.2899627607351504
Exp_01, 8, 18007, 2025-02-13T11:24:33.110813, SUCCESS, 3410, 13, 90379, 12728485, 140, 9200631808, 0.0, 0.0, 99.2949531253315426
Exp_01, 8, 18008, 2025-02-13T11:24:33.476166, SUCCESS, 3671, 13, 90379, 12818957, 141, 9267281920, 0.0, 0.0, 99.2998942780635658
Exp_01, 8, 18006, 2025-02-13T11:24:34.002807, SUCCESS, 4504, 12, 90379, 12942109, 142, 9333932032, 0.0, 0.0, 99.3065100079125337
Exp_01, 8, 18007, 2025-02-13T11:24:34.552250, SUCCESS, 4235, 12, 90379, 13000860, 143, 9399148544, 0.0, 0.0, 99.3096222595890274
Exp_01, 8, 18006, 2025-02-13T11:24:35.301613, SUCCESS, 4142, 11, 90379, 13182763, 145, 9530859520, 0.0, 0.0, 99.3190836050725593
Exp_01, 8, 18008, 2025-02-13T11:24:34.999010, SUCCESS, 4509, 13, 90379, 13182763, 145, 9530859520, 0.0, 0.0, 99.3190836050725593
Exp_01, 8, 18007, 2025-02-13T11:24:36.002295, SUCCESS, 4478, 13, 90379, 13272858, 146, 9597509632, 0.0, 0.0, 99.3236743462680487
Exp_01, 8, 18008, 2025-02-13T11:24:36.007676, SUCCESS, 4728, 13, 90379, 13453125, 148, 9730809856, 0.0, 0.0, 99.3326763886214380
Exp_01, 8, 18006, 2025-02-13T11:24:36.524349, SUCCESS, 4303, 13, 90379, 13453125, 148, 9730809856, 0.0, 0.0, 99.3326763886214380
Exp_01, 8, 18007, 2025-02-13T11:24:37.151249, SUCCESS, 4155, 13, 90379, 13543297, 149, 9797459968, 0.0, 0.0, 99.3370900115273386
Exp_01, 8, 18008, 2025-02-13T11:24:38.511048, SUCCESS, 3449, 12, 90379, 13634060, 150, 9863372800, 0.0, 0.0, 99.3414739939461278
Exp_01, 8, 18006, 2025-02-13T11:24:38.791659, SUCCESS, 3890, 11, 90379, 13751925, 151, 9929015296, 0.0, 0.0, 99.3470812373431475
Exp_01, 8, 18007, 2025-02-13T11:24:39.447167, SUCCESS, 3389, 12, 90379, 13816331, 152, 9994485760, 0.0, 0.0, 99.3501050931528737
Exp_01, 8, 18008, 2025-02-13T11:24:39.514340, SUCCESS, 3645, 13, 90379, 13906503, 153, 10061135872, 0.0, 0.0, 99.3542919058687499
Exp_01, 8, 18006, 2025-02-13T11:24:40.486957, SUCCESS, 3517, 13, 90379, 13996598, 154, 10127785984, 0.0, 0.0, 99.3584216116772250
Exp_01, 8, 18008, 2025-02-13T11:24:40.834682, SUCCESS, 4076, 13, 90379, 14176865, 156, 10261086208, 0.0, 0.0, 99.3665279713447110
Exp_01, 8, 18007, 2025-02-13T11:24:40.742622, SUCCESS, 4337, 13, 90379, 14177632, 156, 10261086208, 0.0, 0.0, 99.3665620246578167
Exp_01, 8, 18007, 2025-02-13T11:24:41.964771, SUCCESS, 4061, 11, 90379, 14296671, 157, 10326695936, 0.0, 0.0, 99.3718031146065385
Exp_01, 8, 18006, 2025-02-13T11:24:41.312273, SUCCESS, 5087, 13, 90379, 14386843, 158, 10393346048, 0.0, 0.0, 99.3757158659306323
Exp_01, 8, 18008, 2025-02-13T11:24:42.688784, SUCCESS, 4097, 11, 90379, 14540772, 160, 10524606464, 0.0, 0.0, 99.3822837314712971
Exp_01, 8, 18006, 2025-02-13T11:24:42.847689, SUCCESS, 4048, 13, 90379, 14540772, 160, 10524606464, 0.0, 0.0, 99.3822837314712971
Exp_01, 8, 18007, 2025-02-13T11:24:43.163628, SUCCESS, 4138, 13, 90379, 14630944, 161, 10591256576, 0.0, 0.0, 99.3860674071209497
Exp_01, 8, 18008, 2025-02-13T11:24:44.010910, SUCCESS, 3382, 13, 90379, 14721039, 162, 10657906688, 0.0, 0.0, 99.3898018407150483
Exp_01, 8, 18006, 2025-02-13T11:24:44.916344, SUCCESS, 3874, 12, 90379, 14846054, 163, 10724556800, 0.0, 0.0, 99.3949090790284401
